['33027.566'],['10950145.0'],['0.044463877']
['24266.979'],['28013270.0'],['0.06164273']
['20260.564'],['28657546.0'],['0.07651228']
['35621.535'],['30016258.0'],['0.083665095']
['34294.297'],['28250094.0'],['0.0816828']
['35941.89'],['27814928.0'],['0.08101317']
['38115.586'],['24075168.0'],['0.0644382']
['27168.674'],['32935312.0'],['0.088137135']
['33861.68'],['23580994.0'],['0.07058993']
['37463.85'],['23026358.0'],['0.07034323']
['34706.535'],['29400476.0'],['0.07767496']
['26646.324'],['27714144.0'],['0.071652986']
['22646.69'],['25331512.0'],['0.07214036']
['32182.69'],['33525774.0'],['0.08882751']
['34599.438'],['33862790.0'],['0.08992111']
['30726.057'],['30581300.0'],['0.08589225']
['33668.88'],['19994928.0'],['0.06383189']
['33372.2'],['11354458.0'],['0.04276263']
['28768.754'],['8038813.5'],['0.03270333']
['20984.111'],['11986538.0'],['0.044463877']
['34409.496'],['9873795.0'],['0.040023044']
['31345.693'],['10225337.0'],['0.044164978']
['31734.496'],['14983015.0'],['0.056419756']
['30908.906'],['14983015.0'],['15689213.0']
