['3780.0002'],['700720.3'],['0.009503874']
['2300.5488'],['675780.5'],['0.009071968']
['2936.1702'],['1082924.9'],['0.010849815']
['4996.74'],['869635.7'],['0.010225125']
['4076.7808'],['870860.06'],['0.010173198']
['4349.067'],['1025722.6'],['0.010620356']
['4470.3135'],['727072.1'],['0.009322656']
['2647.0684'],['1455081.6'],['0.011942703']
['6341.184'],['1709221.1'],['0.012236337']
['4354.0503'],['1474791.6'],['0.011973824']
['4679.5996'],['841430.7'],['0.009736681']
['2498.741'],['932448.6'],['0.009679409']
['2272.5195'],['1271677.4'],['0.011425471']
['4691.6436'],['1662185.5'],['0.012290523']
['5422.234'],['1176473.6'],['0.011348988']
['5214.8745'],['1573289.9'],['0.012123503']
['5462.4805'],['2048865.0'],['0.012908091']
['6891.876'],['755220.6'],['0.009198623']
['2261.5981'],['975340.7'],['0.010067613']
['2386.1843'],['1264827.2'],['0.011572964']
['4004.0122'],['1060407.5'],['0.011024091']
['4001.0447'],['1038991.25'],['0.010894146']
['4257.4653'],['1927802.5'],['0.012776691']
['5475.223'],['1927802.5'],['1129670.8']
