['116650.76'],['150415550.0'],['0.6288043']
['49085.137'],['127412340.0'],['0.47815922']
['68329.43'],['159869860.0'],['0.60419786']
['93885.81'],['167967980.0'],['0.6094804']
['98727.22'],['178758850.0'],['0.6437136']
['85277.35'],['182312530.0'],['0.6420777']
['84018.68'],['168986000.0'],['0.6697429']
['70935.16'],['187829170.0'],['0.71151924']
['79907.875'],['211731580.0'],['0.62955254']
['69337.32'],['268236210.0'],['0.8123005']
['76736.61'],['217769120.0'],['0.67808783']
['68278.375'],['249778400.0'],['0.7207467']
['78013.22'],['271285020.0'],['0.7207467']
['103815.766'],['187273420.0'],['0.46812162']
['72614.484'],['94938070.0'],['0.2358029']
['42453.586'],['41322660.0'],['0.1127048']
['37241.297'],['14430686.0'],['0.046412524']
['22671.068'],['7454010.5'],['0.034951635']
['11337.214'],['5038069.0'],['0.025282592']
['16144.379'],['5851034.0'],['0.028725656']
['17684.227'],['5230810.5'],['0.02675612']
['17260.697'],['7271008.5'],['0.032468833']
['17578.363'],['7916342.0'],['0.026966881']
['15688.192'],['7916342.0'],['162786060.0']
