['48481.3'],['7065015.0'],['0.068605185']
['51227.645'],['7065015.0'],['0.06855058']
['46746.74'],['7065015.0'],['0.07200831']
['46067.52'],['7065015.0'],['0.07690363']
['46691.598'],['7065015.0'],['0.07141229']
['46805.883'],['7065015.0'],['0.07200831']
['47026.637'],['7065015.0'],['0.06822377']
['48302.062'],['7065015.0'],['0.06940118']
['46406.113'],['7065015.0'],['0.06529073']
['47298.52'],['7065015.0'],['0.06846875']
['47894.016'],['7065015.0'],['0.070066005']
['47733.324'],['7065015.0'],['0.06865983']
['46946.043'],['7065015.0'],['0.06781716']
['47374.7'],['7065015.0'],['0.06814227']
['47478.168'],['7065015.0'],['0.06539542']
['45531.113'],['7065015.0'],['0.06703704']
['46919.32'],['7065015.0'],['0.06647702']
['47005.855'],['7065015.0'],['0.070736356']
['46479.004'],['7065015.0'],['0.06898846']
['46505.945'],['7065015.0'],['0.06679653']
['46502.055'],['7065015.0'],['0.06743956']
['45774.74'],['7065015.0'],['0.07129924']
['46864.88'],['7065015.0'],['0.06746647']
['45769.188'],['7065015.0'],['0.06746647']
