['15938.545'],['13560096.0'],['0.053035695']
['15373.793'],['6620557.0'],['0.034891203']
['6649.0737'],['10385372.0'],['0.044592146']
['14682.892'],['9574239.0'],['0.042712115']
['14783.573'],['13462554.0'],['0.05411023']
['15070.432'],['13418560.0'],['0.054248206']
['14562.294'],['10457703.0'],['0.044301897']
['10553.54'],['12700394.0'],['0.05365877']
['15010.736'],['12276954.0'],['0.048339147']
['15357.43'],['13350966.0'],['0.053894464']
['15343.074'],['12776320.0'],['0.052050933']
['13046.731'],['10996235.0'],['0.053035695']
['10529.075'],['11418900.0'],['0.047659505']
['16049.33'],['12820133.0'],['0.05149521']
['15631.822'],['12835007.0'],['0.052897375']
['15040.332'],['13377147.0'],['0.05504074']
['14678.175'],['12520001.0'],['0.05218871']
['15645.59'],['9188603.0'],['0.039846223']
['10364.441'],['5727333.5'],['0.02609758']
['8747.687'],['12786579.0'],['0.051117375']
['15326.531'],['11052665.0'],['0.045704678']
['15550.426'],['13411574.0'],['0.054045927']
['16147.801'],['13556571.0'],['0.055333626']
['16350.835'],['13556571.0'],['10732776.0']
