['106472.35'],['71010136.0'],['0.20099963']
['113862.23'],['53594056.0'],['0.14926367']
['109815.5'],['52007892.0'],['0.14294931']
['106776.19'],['50625900.0'],['0.14157651']
['105260.48'],['47857856.0'],['0.13334014']
['105828.47'],['48390690.0'],['0.13342428']
['106499.695'],['58297970.0'],['0.15557303']
['108148.766'],['52020972.0'],['0.14484349']
['107195.76'],['62508890.0'],['0.15680921']
['109570.88'],['63953260.0'],['0.16115972']
['111815.195'],['70826056.0'],['0.18943992']
['112225.164'],['72406550.0'],['0.20927908']
['109772.914'],['63583604.0'],['0.18625765']
['107752.695'],['65136060.0'],['0.17379321']
['111617.27'],['58226348.0'],['0.15522039']
['110151.09'],['76652410.0'],['0.2031074']
['110392.38'],['68695460.0'],['0.17635582']
['111968.195'],['74607340.0'],['0.19330026']
['113325.49'],['69341530.0'],['0.17415857']
['110790.445'],['62512756.0'],['0.16232017']
['107334.39'],['58778640.0'],['0.14848068']
['107691.31'],['66567410.0'],['0.18972154']
['110970.39'],['63063316.0'],['0.1645591']
['110991.93'],['63063316.0'],['53161190.0']
