['39816.098'],['29293132.0'],['0.1056719']
['52890.258'],['22769160.0'],['0.07986072']
['36909.895'],['31683832.0'],['0.11182592']
['35085.64'],['27843240.0'],['0.10545759']
['35480.074'],['24569592.0'],['0.09519754']
['35737.05'],['23072068.0'],['0.0891535']
['35042.44'],['29131436.0'],['0.10595718']
['36562.688'],['28309454.0'],['0.094968915']
['35606.56'],['24982014.0'],['0.089782976']
['35740.246'],['23612538.0'],['0.084766194']
['35704.508'],['23963218.0'],['0.096713915']
['38157.754'],['23891134.0'],['0.09859033']
['39031.84'],['24071102.0'],['0.09806706']
['39389.926'],['26900706.0'],['0.11413557']
['40985.88'],['25329904.0'],['0.09746702']
['38915.62'],['26843440.0'],['0.10617078']
['42391.902'],['24357850.0'],['0.09580572']
['38847.78'],['25867914.0'],['0.10850083']
['39469.887'],['27048606.0'],['0.108570874']
['38260.21'],['27288046.0'],['0.10308042']
['38356.637'],['25798248.0'],['0.0900969']
['40191.285'],['23501138.0'],['0.08867994']
['43267.645'],['24027482.0'],['0.09519754']
['39212.836'],['24027482.0'],['26820748.0']
