['1756.0391'],['599193.44'],['0.013787916']
['1951.645'],['650036.0'],['0.012344024']
['598.8726'],['633126.5'],['0.012732035']
['888.1647'],['639679.8'],['0.012586842']
['937.1574'],['633738.44'],['0.012761958']
['1126.2198'],['617937.5'],['0.0130201075']
['1377.8152'],['636474.3'],['0.012572727']
['1199.8391'],['636386.9'],['0.012665786']
['1223.5818'],['633540.4'],['0.012680379']
['1174.4757'],['630703.3'],['0.012754449']
['1338.7114'],['630662.8'],['0.012732035']
['875.69556'],['638258.06'],['0.012537764']
['833.56445'],['645368.2'],['0.012435628']
['1028.3553'],['639707.75'],['0.0125586875']
['1334.6958'],['647908.6'],['0.0123828435']
['1035.5428'],['630666.06'],['0.012687703']
['1425.2008'],['618110.5'],['0.012884606']
['1129.0177'],['637674.4'],['0.012530827']
['887.0796'],['648027.4'],['0.012356891']
['675.35394'],['641403.6'],['0.012517007']
['1053.2631'],['630570.3'],['0.012746959']
['1072.6902'],['628769.4'],['0.012680379']
['1088.823'],['635508.94'],['0.012551694']
['988.11743'],['635508.94'],['589049.75']
