['18017.5'],['25177130.0'],['0.018686475']
['991.0'],['3965303.8'],['0.018467687']
['11892.885'],['8093579.0'],['0.023995167']
['17324.674'],['4518364.0'],['0.020422848']
['17598.838'],['6893670.5'],['0.023620825']
['17385.36'],['6551124.0'],['0.025547355']
['17680.572'],['7916977.5'],['0.026806388']
['18505.896'],['5666445.5'],['0.023674851']
['18893.135'],['8528457.0'],['0.02710069']
['18890.25'],['10756407.0'],['0.028908102']
['18888.785'],['10282631.0'],['0.031092841']
['18849.486'],['12836551.0'],['0.031228721']
['18285.416'],['9348911.0'],['0.026891295']
['18754.9'],['7693389.0'],['0.025163025']
['17646.482'],['7827782.5'],['0.026193421']
['18432.363'],['11777066.0'],['0.02974025']
['18533.879'],['11020870.0'],['0.029710077']
['18718.707'],['8699222.0'],['0.027306005']
['17959.21'],['7732844.0'],['0.027386997']
['12189.081'],['9343663.0'],['0.029075913']
['15227.22'],['8147347.5'],['0.025163025']
['17698.44'],['10410971.0'],['0.029918266']
['17575.082'],['7853307.5'],['0.027142078']
['17508.555'],['7853307.5'],['8348175.0']
