['12515.656'],['31605386.0'],['0.1052612']
['36277.387'],['25994884.0'],['0.06739002']
['32939.746'],['31494008.0'],['0.08306767']
['31707.99'],['33553766.0'],['0.08717357']
['30275.346'],['27138374.0'],['0.07587098']
['27710.012'],['27220624.0'],['0.07804221']
['33840.32'],['25808264.0'],['0.06791871']
['34791.383'],['25122442.0'],['0.06739002']
['24890.498'],['28173844.0'],['0.07356658']
['24488.564'],['30316258.0'],['0.07381607']
['28233.547'],['31541072.0'],['0.07676156']
['27167.896'],['33306996.0'],['0.082917236']
['25779.412'],['18747816.0'],['0.048364688']
['22053.092'],['25903294.0'],['0.06407284']
['21025.83'],['17527510.0'],['0.051522862']
['20024.43'],['19881166.0'],['0.053521633']
['21418.264'],['24823864.0'],['0.062607795']
['25312.324'],['23121562.0'],['0.060281336']
['25064.625'],['24303970.0'],['0.059621714']
['22217.047'],['14899657.0'],['0.0447103']
['17332.02'],['10091426.0'],['0.033171505']
['20564.959'],['14568088.0'],['0.041177586']
['15723.954'],['17056212.0'],['0.04236462']
['16982.512'],['17056212.0'],['15747614.0']
