['26158.611'],['15719476.0'],['0.06687225']
['31699.635'],['9820561.0'],['0.04948064']
['27578.818'],['8475870.0'],['0.045470715']
['27743.863'],['9672428.0'],['0.046864204']
['26290.041'],['9991751.0'],['0.049322333']
['24877.598'],['11311452.0'],['0.051019605']
['25578.582'],['9751925.0'],['0.048009682']
['27428.09'],['10962948.0'],['0.05425386']
['25027.076'],['16601060.0'],['0.062408295']
['25039.643'],['13639191.0'],['0.058671948']
['25788.238'],['12750746.0'],['0.0556215']
['29371.463'],['12027486.0'],['0.05496356']
['28715.889'],['12950417.0'],['0.055347025']
['27558.59'],['15507656.0'],['0.06384523']
['26653.686'],['13519594.0'],['0.058392268']
['26130.768'],['12374164.0'],['0.053873032']
['28227.4'],['14096546.0'],['0.06109683']
['28863.846'],['13496105.0'],['0.058448166']
['28432.203'],['13368745.0'],['0.058671948']
['28704.752'],['14784768.0'],['0.06332656']
['28090.02'],['16803566.0'],['0.06763707']
['28839.074'],['14530760.0'],['0.064655125']
['29345.973'],['14316944.0'],['0.064539194']
['28120.191'],['14316944.0'],['13962019.0']
