['10302.501'],['24653050.0'],['0.08809249']
['14290.671'],['27252284.0'],['0.12555355']
['13185.948'],['26580108.0'],['0.11489977']
['13135.901'],['25539150.0'],['0.10979668']
['10446.847'],['22025412.0'],['0.09061376']
['10167.911'],['24051154.0'],['0.09214908']
['10080.206'],['29112840.0'],['0.13672967']
['10525.257'],['22627034.0'],['0.0812418']
['10121.808'],['30648016.0'],['0.11747207']
['10595.508'],['26441576.0'],['0.1011946']
['9436.193'],['19693590.0'],['0.08691778']
['7859.7637'],['20203736.0'],['0.09835243']
['11157.684'],['23013276.0'],['0.08642624']
['10882.349'],['23824662.0'],['0.08244998']
['10534.266'],['20422750.0'],['0.07921239']
['9019.791'],['14860959.0'],['0.05770498']
['8852.645'],['20990850.0'],['0.05915801']
['10250.129'],['19099498.0'],['0.06769485']
['10910.183'],['24235060.0'],['0.0797216']
['10119.999'],['28135698.0'],['0.10753393']
['9728.711'],['26612344.0'],['0.091862135']
['11852.242'],['24836944.0'],['0.0704719']
['11666.112'],['21228658.0'],['0.06423003']
['9881.942'],['21228658.0'],['18539844.0']
