['14618.09'],['4644963.0'],['0.037849363']
['7769.067'],['3961420.5'],['0.028737765']
['14115.727'],['4255515.0'],['0.031337667']
['15711.745'],['2884533.2'],['0.025532428']
['15913.818'],['4411538.5'],['0.032715585']
['16385.594'],['2748953.0'],['0.025693096']
['16258.978'],['3298718.0'],['0.028593099']
['9476.799'],['2594120.8'],['0.025852954']
['16878.357'],['4626657.5'],['0.036498833']
['17261.771'],['5161717.5'],['0.040149618']
['17373.51'],['3998200.2'],['0.03222519']
['16054.55'],['3514971.2'],['0.030546978']
['14013.441'],['3976194.2'],['0.031975437']
['16240.6045'],['5658093.5'],['0.04052092']
['17044.615'],['4742135.0'],['0.032836292']
['17062.715'],['4862826.0'],['0.035198543']
['17630.998'],['5854162.0'],['0.03801752']
['17455.152'],['4054713.0'],['0.031595077']
['15465.574'],['4247637.5'],['0.03331158']
['14641.643'],['4980550.0'],['0.03331158']
['16654.44'],['3824534.2'],['0.030412493']
['15666.653'],['4237278.5'],['0.029589217']
['16749.094'],['4736127.0'],['0.03222519']
['17034.662'],['4736127.0'],['2824442.0']
