['1024.1632'],['655981.8'],['0.0064744065']
['803.8815'],['647783.9'],['0.0064744065']
['545.3423'],['558807.1'],['0.0056079044']
['612.4778'],['707580.06'],['0.006602939']
['864.68506'],['568247.9'],['0.0056079044']
['511.4281'],['571249.44'],['0.0056919586']
['677.1129'],['678424.1'],['0.006367073']
['658.98755'],['676483.9'],['0.006367073']
['850.1867'],['713404.6'],['0.006582415']
['917.25415'],['706062.4'],['0.0065684062']
['811.1475'],['575754.2'],['0.0056919586']
['790.6711'],['627202.94'],['0.006116041']
['849.49066'],['717983.5'],['0.006607386']
['731.44073'],['717732.25'],['0.006602939']
['598.6229'],['611761.06'],['0.0059898007']
['940.8242'],['595170.6'],['0.0057844277']
['675.47644'],['717932.0'],['0.006607731']
['837.5811'],['715301.75'],['0.006602939']
['759.9427'],['628697.25'],['0.0060547898']
['798.76434'],['716488.3'],['0.006602939']
['718.8861'],['632680.4'],['0.0059898007']
['627.03735'],['570122.3'],['0.0056079044']
['536.25653'],['579564.94'],['0.0056919586']
['822.665'],['579564.94'],['697146.4']
