['6517.956'],['8543324.0'],['0.088017344']
['14053.572'],['472573.53'],['0.009963294']
['773.0325'],['735726.1'],['0.01177106']
['1518.7816'],['453827.28'],['0.009963294']
['738.947'],['455591.16'],['0.009716175']
['599.6652'],['400383.34'],['0.009386457']
['554.6096'],['438501.25'],['0.009551347']
['730.711'],['550328.25'],['0.011114595']
['968.2094'],['543367.44'],['0.011032464']
['659.9796'],['548049.06'],['0.010868154']
['1045.9851'],['578717.3'],['0.0114429565']
['1164.963'],['945465.4'],['0.013407685']
['1327.8276'],['599681.3'],['0.011114595']
['1186.8326'],['522364.9'],['0.010539339']
['800.0251'],['512863.06'],['0.010785975']
['949.5914'],['812197.44'],['0.013407685']
['925.129'],['728592.0'],['0.012672007']
['992.6193'],['548680.1'],['0.010785975']
['1212.1254'],['547513.7'],['0.010785975']
['1347.2355'],['581624.25'],['0.010621567']
['1549.2965'],['472403.22'],['0.010045633']
['2125.48'],['616477.7'],['0.010950316']
['961.22974'],['382081.6'],['0.0091389995']
['953.08356'],['382081.6'],['1722260.5']
