2017/12/4,1049,24665,10322952.42,0.0407
2017/12/5,1049,25846,8747500.861,0.0374
2017/12/6,1049,25431,11272417.84,0.0474
2017/12/7,1049,25103,8789350.143,0.041
2017/12/8,1049,22478,9437724.382000001,0.0447
2017/12/9,1049,26236,12214038.12,0.0459
2017/12/10,1049,26204,11564588.68,0.0508
2017/12/11,1049,23562,8214918.214,0.0407
2017/12/12,1049,24965,6382898.6620000005,0.0297
2017/12/13,1049,23642,13187676.53,0.0584
2017/12/14,1049,23252,7058826.075,0.0344
2017/12/15,1049,24148,9204319.627999999,0.0384
2017/12/16,1049,25564,14067157.79,0.0562
2017/12/17,1049,26069,10331652.2,0.0471
2017/12/18,1049,23927,5532610.1620000005,0.0305
2017/12/19,1049,24498,5402868.597,0.0295
2017/12/20,1049,25352,6321755.7129999995,0.033
2017/12/21,1049,24427,7498336.2979999995,0.0341
2017/12/22,1049,25074,6128426.069,0.0322
2017/12/23,1049,25092,9233512.457999999,0.0441
2017/12/24,1049,25799,12003327.74,0.0518
2017/12/25,1049,24671,8318767.691000001,0.0392
2017/12/26,1049,24529,8486008.163999999,0.0375
2017/12/27,1049,22832,5769040.39,0.0331
2017/12/28,1049,23146,5921280.676,0.03
2017/12/29,1049,22717,11102633.99,0.0394
2017/12/30,1049,27717,17019758.15,0.0533
2018/2/1,1049,25217,14971425.68,0.0553
2018/2/2,1049,24650,18493448.73,0.0657
2018/2/3,1049,24700,14603114.86,0.0541
2018/2/4,1049,25621,14738091.0,0.0542
2018/2/5,1049,23437,22258187.13,0.0755
2018/2/6,1049,25716,22655671.81,0.0726
2018/2/7,1049,25449,9926412.637,0.0408
2018/2/8,1049,24922,17190546.03,0.062
2018/2/9,1049,25350,20893887.36,0.0672
2018/2/10,1049,25121,16894159.5,0.0584
2018/2/11,1049,24093,20727945.29,0.0712
2018/2/12,1049,24234,13782962.86,0.0501
2018/2/13,1049,26528,16749257.45,0.0647
2018/2/14,1049,26375,27748831.47,0.068
2018/2/15,1049,29854,17147693.89,0.0574
2018/2/16,1049,27403,24723223.87,0.0642
2018/2/17,1049,22114,27222160.01,0.0755
2018/2/18,1049,24047,12595873.62,0.0432
2018/2/19,1049,23758,14390628.52,0.0545
2018/2/20,1049,22481,15661616.08,0.055
2018/2/21,1049,23838,10782237.97,0.0474
2018/2/22,1049,24346,14537166.42,0.0556
2018/2/23,1049,25721,22789382.66,0.0683
2018/2/24,1049,27981,11875382.44,0.0461
2017/12/31,1049,29924,26364289.27,0.0813
2018/2/28,1049,27940,16775809.97,0.0574
2018/3/31,1049,37412,30152044.63,0.0961
2018/1/1,1049,27015,17600193.58,0.0695
2018/1/2,1049,21950,10635646.85,0.0465
2018/1/3,1049,21004,12735600.11,0.0542
2018/1/4,1049,22878,6319095.116,0.0348
2018/1/5,1049,23590,10883423.63,0.0464
2018/1/6,1049,27667,12693159.47,0.0497
2018/1/10,1049,24618,12203006.15,0.0562
2018/1/11,1049,25152,11456623.25,0.054
2018/1/12,1049,28255,9759775.522,0.0437
2018/1/13,1049,27738,18130696.98,0.0743
2018/1/14,1049,27997,16959063.6,0.072
2018/1/15,1049,23892,19162658.05,0.0769
2018/1/16,1049,24931,27037782.32,0.0756
2018/1/17,1049,25709,16024850.56,0.0704
2018/1/18,1049,23963,15856747.01,0.0664
2018/1/19,1049.0,23899.0,21251927.53,0.0673
2018/1/20,1049.0,25513.0,13019201.82,0.0624
2018/1/21,1049.0,25682.0,17592385.13,0.0687
2018/1/22,1049,24105,17031752.81,0.0673
2018/1/23,1049,25602,17144991.87,0.061
2018/1/24,1049,26335,15866241.98,0.0691
2018/1/25,1049,24489,14507943.24,0.0641
2018/1/26,1049,23221,20765032.98,0.0786
2018/1/27,1049,22859,27851376.43,0.1035
2018/1/28,1049,26543,21753886.99,0.0763
2018/1/29,1049,25687,22829444.91,0.0756
2018/1/30,1049,25523,15956769.96,0.057
