2017/12/4,1810,30766,26710780.83,0.1061
2017/12/5,1810,32174,27096797.99,0.1047
2017/12/6,1810,28946,26436266.31,0.1102
2017/12/7,1810,28937,28306247.41,0.0969
2017/12/8,1810,33349,27115952.29,0.1089
2017/12/9,1810,24057,20860953.83,0.0924
2017/12/10,1810,25867,32697937.25,0.1113
2017/12/11,1810,32937,28245825.08,0.0896
2017/12/12,1810,31239,34479443.56,0.1008
2017/12/13,1810,28004,21014999.26,0.0784
2017/12/14,1810,28610,28216461.46,0.1023
2017/12/15,1810,29827,19988353.88,0.0781
2017/12/16,1810,22224,29683552.43,0.1135
2017/12/17,1810,23154,30818008.33,0.1344
2017/12/18,1810,32016,26413208.19,0.0918
2017/12/19,1810,32211,23125342.93,0.0922
2017/12/20,1810,33238,28094636.86,0.0992
2017/12/21,1810,30943,25472014.81,0.0934
2017/12/22,1810,31078,18052128.4,0.0681
2017/12/23,1810,23868,23476404.16,0.0808
2017/12/24,1810,26167,27534568.1,0.1056
2017/12/25,1810,36079,27526192.16,0.0966
2017/12/26,1810,36018,38234777.28,0.1371
2017/12/27,1810,33544,24767404.65,0.1052
2017/12/28,1810,31497,18192225.6,0.072
2017/12/29,1810,32627,19104870.27,0.0771
2017/12/30,1810,23579,16235846.05,0.0629
2018/2/1,1810,29231,22143871.3,0.0981
2018/2/2,1810,32394,27609098.25,0.1077
2018/2/3,1810,22079,22188066.7,0.0941
2018/2/4,1810,23469,24435695.85,0.135
2018/2/5,1810,35879,30840608.26,0.1213
2018/2/6,1810,35609,28807809.75,0.1115
2018/2/7,1810,35500,30742004.13,0.1168
2018/2/8,1810,31332,24821590.28,0.1112
2018/2/9,1810,34731,28736862.46,0.1122
2018/2/10,1810,23394,17739662.62,0.081
2018/2/11,1810,34959,20745753.04,0.0818
2018/2/12,1810,34635,30079705.78,0.1192
2018/2/13,1810,32872,25211608.41,0.096
2018/2/14,1810,25474,25668979.53,0.0869
2018/2/15,1810,23324,14827508.14,0.0725
2018/2/16,1810,18321,12816068.52,0.058
2018/2/17,1810,14344,15760223.41,0.0753
2018/2/18,1810,19762,21017637.09,0.0746
2018/2/19,1810,19201,27859345.49,0.0929
2018/2/20,1810,19362,20294486.21,0.0796
2018/2/21,1810,19591,21869410.41,0.0756
2018/2/22,1810,27031,26577766.62,0.089
2018/2/23,1810,30497,22359707.19,0.0828
2018/2/24,1810,28821,29160268.03,0.1152
2017/12/31,1810,25033,17514764.74,0.0716
2018/2/28,1810,31628,31049936.66,0.1413
2018/3/31,1810,27929,18409458.33,0.0695
2018/1/1,1810,25700,23087825.95,0.0969
2018/1/2,1810,32472,26542092.99,0.0946
2018/1/3,1810,30628,26069011.06,0.0915
2018/1/4,1810,30875,27440478.23,0.1096
2018/1/5,1810,31003,26742769.58,0.0993
2018/1/6,1810,26281,27108970.31,0.1077
2018/1/10,1810,29824,18493243.22,0.0749
2018/1/11,1810,31134,20519349.44,0.0843
2018/1/12,1810,32793,20239352.57,0.0858
2018/1/13,1810,24122,15767453.9,0.0766
2018/1/14,1810,23474,15995933.78,0.0765
2018/1/15,1810,34978,17743674.52,0.0797
2018/1/16,1810,34282,22696356.76,0.0891
2018/1/17,1810,33237,16504762.47,0.0751
2018/1/18,1810,30969,19272330.47,0.072
2018/1/19,1810.0,31670.0,21347570.25,0.0778
2018/1/20,1810.0,24120.0,21145428.08,0.0821
2018/1/21,1810.0,22089.0,14472569.21,0.0671
2018/1/22,1810,32601,27349921.04,0.131
2018/1/23,1810,35126,26830660.61,0.1044
2018/1/24,1810,38017,26330474.25,0.0997
2018/1/25,1810,34106,18985363.45,0.0823
2018/1/26,1810,38610,23426206.39,0.0938
2018/1/27,1810,27315,19975869.53,0.088
2018/1/28,1810,23535,27754549.61,0.1031
2018/1/29,1810,35144,23126744.0,0.0971
2018/1/30,1810,33956,23410522.9,0.0973
