2017/12/4,1920,0,0.0,/0
2017/12/5,1920,0,0.0,/0
2017/12/6,1920,0,0.0,/0
2017/12/7,1920,0,0.0,/0
2017/12/8,1920,0,0.0,/0
2017/12/9,1920,0,0.0,/0
2017/12/10,1920,0,0.0,/0
2017/12/11,1920,0,0.0,/0
2017/12/12,1920,0,0.0,/0
2017/12/13,1920,0,0.0,/0
2017/12/14,1920,0,0.0,/0
2017/12/15,1920,0,0.0,/0
2017/12/16,1920,0,0.0,/0
2017/12/17,1920,0,0.0,/0
2017/12/18,1920,0,0.0,/0
2017/12/19,1920,0,0.0,/0
2017/12/20,1920,0,0.0,/0
2017/12/21,1920,0,0.0,/0
2017/12/22,1920,0,0.0,/0
2017/12/23,1920,0,0.0,/0
2017/12/24,1920,0,0.0,/0
2017/12/25,1920,0,0.0,/0
2017/12/26,1920,0,0.0,/0
2017/12/27,1920,0,0.0,/0
2017/12/28,1920,0,0.0,/0
2017/12/29,1920,0,0.0,/0
2017/12/30,1920,0,0.0,/0
2018/2/1,1920,0,0.0,/0
2018/2/2,1920,0,0.0,/0
2018/2/3,1920,0,0.0,/0
2018/2/4,1920,0,0.0,/0
2018/2/5,1920,1246,995618.96,0.0245
2018/2/6,1920,1862,1052207.6940000001,0.021
2018/2/7,1920,1633,1555952.799,0.0224
2018/2/8,1920,1383,977312.562,0.0214
2018/2/9,1920,1396,1500075.99,0.0227
2018/2/10,1920,1260,849488.054,0.0192
2018/2/11,1920,1322,1466867.9719999998,0.024
2018/2/12,1920,1249,2380199.85,0.0275
2018/2/13,1920,1196,1488748.74,0.0231
2018/2/14,1920,918,2313969.673,0.0272
2018/2/15,1920,415,2556760.026,0.0256
2018/2/16,1920,676,1554978.292,0.022
2018/2/17,1920,547,1723359.409,0.0234
2018/2/18,1920,758,586340.439,0.0157
2018/2/19,1920,598,496365.31899999996,0.0153
2018/2/20,1920,643,596112.438,0.0162
2018/2/21,1920,783,1448158.85,0.0215
2018/2/22,1920,1359,1153321.5659999999,0.0197
2018/2/23,1920,1047,1168834.636,0.0209
2018/2/24,1920,1320,683774.578,0.018
2017/12/31,1920,0,0.0,/0
2018/2/28,1920,1537,1187274.521,0.0219
2018/3/31,1920,2061,1787272.2519999999,0.0289
2018/1/1,1920,0,0.0,/0
2018/1/2,1920,0,0.0,/0
2018/1/3,1920,0,0.0,/0
2018/1/4,1920,0,0.0,/0
2018/1/5,1920,0,0.0,/0
2018/1/6,1920,0,0.0,/0
2018/1/10,1920,0,0.0,/0
2018/1/11,1920,0,0.0,/0
2018/1/12,1920,0,0.0,/0
2018/1/13,1920,0,0.0,/0
2018/1/14,1920,0,0.0,/0
2018/1/15,1920,0,0.0,/0
2018/1/16,1920,0,0.0,/0
2018/1/17,1920,0,0.0,/0
2018/1/18,1920,0,0.0,/0
2018/1/19,1920.0,0.0,0.0,/0
2018/1/20,1920.0,0.0,0.0,/0
2018/1/21,1920.0,0.0,0.0,/0
2018/1/22,1920,0,0.0,/0
2018/1/23,1920,0,0.0,/0
2018/1/24,1920,0,0.0,/0
2018/1/25,1920,0,0.0,/0
2018/1/26,1920,0,0.0,/0
2018/1/27,1920,0,0.0,/0
2018/1/28,1920,0,0.0,/0
2018/1/29,1920,0,0.0,/0
2018/1/30,1920,0,0.0,/0
