2017/12/4,1062,62563,40109931.41,0.4477
2017/12/5,1062,57938,35135222.04,0.4554
2017/12/6,1062,58143,37796052.7,0.4133
2017/12/7,1062,61118,32701293.33,0.4076
2017/12/8,1062,60451,35050382.67,0.4202
2017/12/9,1062,52691,33450598.5,0.4107
2017/12/10,1062,54430,34856803.74,0.4647
2017/12/11,1062,58849,39079106.53,0.4404
2017/12/12,1062,63773,39480738.17,0.4541
2017/12/13,1062,64132,35271234.76,0.4104
2017/12/14,1062,57173,32424434.05,0.336
2017/12/15,1062,59378,31567283.74,0.3541
2017/12/16,1062,54375,29145125.43,0.3188
2017/12/17,1062,49070,30031846.1,0.3203
2017/12/18,1062,60978,25858440.77,0.2859
2017/12/19,1062,58756,28105314.03,0.3131
2017/12/20,1062,58611,31253090.35,0.3466
2017/12/21,1062,63851,31036134.59,0.3469
2017/12/22,1062,59186,32130439.92,0.3308
2017/12/23,1062,57423,32027902.52,0.3636
2017/12/24,1062,53946,33576319.65,0.3428
2017/12/25,1062,58147,27336480.74,0.3
2017/12/26,1062,60492,26194280.17,0.3011
2017/12/27,1062,56988,33688995.1,0.3373
2017/12/28,1062,54937,31995981.69,0.2932
2017/12/29,1062,53482,29294823.54,0.279
2017/12/30,1062,51060,26883584.59,0.274
2018/2/1,1062,61665,18662330.92,0.1258
2018/2/2,1062,56417,18750018.82,0.115
2018/2/3,1062,54871,16777887.97,0.1015
2018/2/4,1062,53871,18405299.34,0.1031
2018/2/5,1062,60757,19515149.06,0.117
2018/2/6,1062,60050,17844840.75,0.1154
2018/2/7,1062,62334,23995366.95,0.1328
2018/2/8,1062,56712,23423609.13,0.1124
2018/2/9,1062,54475,16119674.52,0.0906
2018/2/10,1062,47783,11337620.21,0.0661
2018/2/11,1062,47767,14286646.14,0.0747
2018/2/12,1062,46740,19483686.66,0.0781
2018/2/13,1062,44747,16236676.67,0.0643
2018/2/14,1062,40674,17647194.53,0.0732
2018/2/15,1062,42439,9972780.697,0.0474
2018/2/16,1062,39817,11768589.86,0.0502
2018/2/17,1062,37961,17813884.43,0.0635
2018/2/18,1062,39189,7176573.682999999,0.0389
2018/2/19,1062,32100,9030586.557,0.0452
2018/2/20,1062,36021,8244240.677999999,0.0404
2018/2/21,1062,38863,11791369.41,0.0648
2018/2/22,1062,48041,18719350.6,0.1118
2018/2/23,1062,52728,18969090.85,0.1249
2018/2/24,1062,55578,24576238.36,0.131
2017/12/31,1062,48318,33577426.92,0.3174
2018/2/28,1062,57848,27465486.86,0.1456
2018/3/31,1062,70753,56414594.42,0.3939
2018/1/1,1062,48090,33843613.34,0.3322
2018/1/2,1062,55022,28901132.76,0.3112
2018/1/3,1062,65618,34748758.89,0.3536
2018/1/4,1062,58897,32811693.32,0.3753
2018/1/5,1062,53002,36627938.08,0.3788
2018/1/6,1062,47508,27990044.51,0.3292
2018/1/10,1062,61146,28219940.88,0.2862
2018/1/11,1062,78620,30187025.57,0.2937
2018/1/12,1062,65235,37163746.96,0.3822
2018/1/13,1062,56242,43510037.78,0.4265
2018/1/14,1062,54431,38303973.67,0.308
2018/1/15,1062,69350,37254690.37,0.2973
2018/1/16,1062,57457,34014073.76,0.2705
2018/1/17,1062,66565,26218892.75,0.2256
2018/1/18,1062,64248,29265125.15,0.2372
2018/1/19,1062.0,56641.0,28494065.33,0.2115
2018/1/20,1062.0,55894.0,26228569.02,0.1701
2018/1/21,1062.0,53229.0,18107581.59,0.1367
2018/1/22,1062,59346,19551416.84,0.1508
2018/1/23,1062,57623,25676723.0,0.1852
2018/1/24,1062,55530,18044904.77,0.1192
2018/1/25,1062,55984,16734330.51,0.1088
2018/1/26,1062,62875,18184341.74,0.1193
2018/1/27,1062,53750,22731525.77,0.131
2018/1/28,1062,53431,22618898.95,0.1261
2018/1/29,1062,63058,17955798.57,0.1195
2018/1/30,1062,58956,17839356.36,0.1121
