2017/12/4,1854,32830,15092210.61,0.0493
2017/12/5,1854,28691,9163683.825,0.044
2017/12/6,1854,29666,10733445.81,0.0496
2017/12/7,1854,28993,8251614.788,0.0364
2017/12/8,1854,29731,8646909.602,0.0391
2017/12/9,1854,28656,7683984.63,0.041
2017/12/10,1854,31185,9194348.936,0.043
2017/12/11,1854,37450,10925043.15,0.0482
2017/12/12,1854,30929,12805722.66,0.0604
2017/12/13,1854,33155,11613348.85,0.0523
2017/12/14,1854,51708,14631022.71,0.0577
2017/12/15,1854,33343,12583084.78,0.0472
2017/12/16,1854,31538,12961896.21,0.0561
2017/12/17,1854,30343,10916009.34,0.0452
2017/12/18,1854,30131,8799711.946,0.0385
2017/12/19,1854,30825,14389940.99,0.0455
2017/12/20,1854,29115,11542201.75,0.0453
2017/12/21,1854,32065,12253590.85,0.0472
2017/12/22,1854,31599,14349041.21,0.0557
2017/12/23,1854,27765,8813923.347000001,0.0456
2017/12/24,1854,29147,10659063.24,0.0424
2017/12/25,1854,32261,11569243.59,0.0531
2017/12/26,1854,32671,9790282.025,0.0487
2017/12/27,1854,33279,10449067.58,0.0456
2017/12/28,1854,35638,13251436.15,0.0502
2017/12/29,1854,34536,14087979.31,0.0498
2017/12/30,1854,30440,9187849.435,0.0411
2018/2/1,1854,45064,15542004.24,0.0533
2018/2/2,1854,35531,10707279.57,0.0495
2018/2/3,1854,30111,9898970.007000001,0.0523
2018/2/4,1854,32941,16224062.53,0.0626
2018/2/5,1854,35266,17166441.06,0.0655
2018/2/6,1854,32085,12548350.88,0.0567
2018/2/7,1854,31909,14909768.03,0.063
2018/2/8,1854,28093,9207111.222000001,0.0505
2018/2/9,1854,33750,7973755.461,0.0378
2018/2/10,1854,32886,9591399.451,0.0471
2018/2/11,1854,32810,8782946.246,0.0396
2018/2/12,1854,30681,9508547.026,0.0436
2018/2/13,1854,29792,9867316.413999999,0.052
2018/2/14,1854,29260,14477659.94,0.0648
2018/2/15,1854,28236,10965138.41,0.0541
2018/2/16,1854,33133,10574376.12,0.0519
2018/2/17,1854,28342,7295404.976,0.0394
2018/2/18,1854,26436,8218116.215,0.045
2018/2/19,1854,28139,8261466.124,0.0442
2018/2/20,1854,28651,6711646.137999999,0.0374
2018/2/21,1854,23791,2889571.213,0.0294
2018/2/22,1854,27173,11040086.05,0.0516
2018/2/23,1854,34657,13445083.38,0.0425
2018/2/24,1854,40364,11723566.11,0.0454
2017/12/31,1854,29180,14282561.31,0.0503
2018/2/28,1854,35161,12689043.57,0.0478
2018/3/31,1854,82379,39367912.93,0.1505
2018/1/1,1854,29576,9949796.377,0.0463
2018/1/2,1854,29965,14718309.67,0.0569
2018/1/3,1854,31951,12141101.79,0.0491
2018/1/4,1854,30154,14453688.43,0.0532
2018/1/5,1854,30220,12603440.87,0.0513
2018/1/6,1854,28131,15087073.07,0.061
2018/1/10,1854,31480,11510541.92,0.0509
2018/1/11,1854,29564,11356432.07,0.0465
2018/1/12,1854,30599,10731998.82,0.0483
2018/1/13,1854,29588,13157295.94,0.0515
2018/1/14,1854,28927,12537886.44,0.05
2018/1/15,1854,30044,11553160.2,0.0487
2018/1/16,1854,30666,14679916.06,0.0505
2018/1/17,1854,29939,10351880.47,0.0465
2018/1/18,1854,28966,6722490.382,0.0347
2018/1/19,1854.0,30373.0,11254364.27,0.0448
2018/1/20,1854.0,29668.0,19802466.5,0.0757
2018/1/21,1854.0,28580.0,12744419.39,0.0584
2018/1/22,1854,27773,10038777.64,0.0463
2018/1/23,1854,28179,13925978.88,0.0502
2018/1/24,1854,26690,10443795.89,0.0459
2018/1/25,1854,27783,12698363.49,0.0569
2018/1/26,1854,25997,12041811.49,0.0564
2018/1/27,1854,23819,13379824.95,0.0787
2018/1/28,1854,34161,10597573.68,0.0453
2018/1/29,1854,34214,18522412.49,0.058
2018/1/30,1854,33844,17580509.29,0.0521
