2017/12/4,1226,14237,9890558.713,0.0219
2017/12/5,1226,20553,20087047.41,0.03
2017/12/6,1226,22041,20850920.16,0.0313
2017/12/7,1226,20271,11659536.98,0.0232
2017/12/8,1226,23950,22641936.91,0.0326
2017/12/9,1226,28756,32342451.84,0.0407
2017/12/10,1226,53404,45207970.31,0.0537
2017/12/11,1226,23594,17230962.08,0.0299
2017/12/12,1226,9978,6866321.267000001,0.0183
2017/12/13,1226,16262,14460867.14,0.0262
2017/12/14,1226,12474,17091726.59,0.0288
2017/12/15,1226,23436,15278570.03,0.0267
2017/12/16,1226,19577,25053678.85,0.0328
2017/12/17,1226,37495,30586663.85,0.0408
2017/12/18,1226,12109,12088010.01,0.023
2017/12/19,1226,19577,14315449.36,0.0252
2017/12/20,1226,33935,20802774.66,0.0339
2017/12/21,1226,24158,16706752.25,0.0273
2017/12/22,1226,17380,16730007.93,0.0277
2017/12/23,1226,27985,22831321.8,0.0335
2017/12/24,1226,31999,34817846.07,0.0441
2017/12/25,1226,7539,8546180.897,0.0207
2017/12/26,1226,25409,16243945.67,0.0273
2017/12/27,1226,8280,11096501.24,0.0221
2017/12/28,1226,6203,5257173.054,0.0161
2017/12/29,1226,13794,18884207.29,0.0291
2017/12/30,1226,12463,5135823.661,0.0159
2018/2/1,1226,2801,1981876.407,0.0104
2018/2/2,1226,7465,3053255.731,0.0134
2018/2/3,1226,2158,1199546.8190000001,0.0105
2018/2/4,1226,2507,2471477.8,0.0128
2018/2/5,1226,1386,1425320.523,0.0094
2018/2/6,1226,895,938949.0090000001,0.0091
2018/2/7,1226,752,1027191.537,0.0091
2018/2/8,1226,735,838532.921,0.01
2018/2/9,1226,1951,611567.368,0.0095
2018/2/10,1226,1529,968344.76,0.0111
2018/2/11,1226,1842,1166577.357,0.0095
2018/2/12,1226,2649,692485.433,0.0091
2018/2/13,1226,796,876656.3929999999,0.009
2018/2/14,1226,20,675.938,0.0076
2018/2/15,1226,9,72203.09,0.0077
2018/2/16,1226,63,617618.899,0.0085
2018/2/17,1226,18,27.522,0.0073
2018/2/18,1226,9,441.76300000000003,0.0073
2018/2/19,1226,189,1105099.085,0.0098
2018/2/20,1226,1064,345669.133,0.0083
2018/2/21,1226,664,2906263.122,0.0112
2018/2/22,1226,910,1650864.149,0.0112
2018/2/23,1226,716,837819.1070000001,0.0107
2018/2/24,1226,750,549775.943,0.0091
2017/12/31,1226,7781,3725460.901,0.0166
2018/2/28,1226,7127,6910794.2870000005,0.017
2018/3/31,1226,22911,18250515.59,0.0294
2018/1/1,1226,7703,12963695.5,0.0225
2018/1/2,1226,5859,9136435.296,0.0203
2018/1/3,1226,4657,5311961.76,0.016
2018/1/4,1226,4678,9153047.113,0.0184
2018/1/5,1226,7559,5845448.078,0.0181
2018/1/6,1226,10284,9089291.217,0.0202
2018/1/10,1226,5212,10554787.46,0.0224
2018/1/11,1226,4318,4754511.616,0.0155
2018/1/12,1226,11929,7886172.012,0.019
2018/1/13,1226,8944,7413285.036,0.0191
2018/1/14,1226,5836,8525281.929,0.0189
2018/1/15,1226,4832,3649777.293,0.0153
2018/1/16,1226,5045,6627681.847999999,0.0191
2018/1/17,1226,7467,3944981.39,0.0175
2018/1/18,1226,6948,6182358.649,0.0192
2018/1/19,1226.0,9806.0,3848352.187,0.0159
2018/1/20,1226.0,2900.0,2810889.5689999997,0.0129
2018/1/21,1226.0,3261.0,4090589.55,0.0149
2018/1/22,1226,7878,6137743.449,0.0166
2018/1/23,1226,4471,2059221.719,0.0123
2018/1/24,1226,3770,2725919.809,0.0124
2018/1/25,1226,2528,2272207.1859999998,0.0114
2018/1/26,1226,1813,2892623.437,0.0139
2018/1/27,1226,959,706011.5440000001,0.009
2018/1/28,1226,1501,3135611.724,0.0122
2018/1/29,1226,1276,3091896.853,0.0123
2018/1/30,1226,1209,4055000.173,0.0125
