2017/12/4,1705,2412,555232.169,0.0107
2017/12/5,1705,3292,969358.959,0.0117
2017/12/6,1705,9182,3735084.0089999996,0.0193
2017/12/7,1705,13404,10957030.92,0.0403
2017/12/8,1705,12247,8642743.58,0.0293
2017/12/9,1705,8040,8246291.2360000005,0.0345
2017/12/10,1705,8569,5405763.64,0.0248
2017/12/11,1705,12682,6526729.5479999995,0.0262
2017/12/12,1705,12641,9153792.988,0.0345
2017/12/13,1705,11456,9042017.724,0.032
2017/12/14,1705,12954,4024389.1610000003,0.0212
2017/12/15,1705,12242,5490073.631,0.0259
2017/12/16,1705,8376,6374468.235,0.0294
2017/12/17,1705,8429,7375438.725,0.0284
2017/12/18,1705,14794,4267989.447,0.0228
2017/12/19,1705,17231,10000456.07,0.0345
2017/12/20,1705,14478,7919173.374,0.0279
2017/12/21,1705,13525,6195329.771000001,0.0264
2017/12/22,1705,13287,6083008.965,0.0274
2017/12/23,1705,9743,7183381.43,0.0304
2017/12/24,1705,9554,8434669.467,0.0333
2017/12/25,1705,14972,16509902.96,0.0522
2017/12/26,1705,12935,7455913.905,0.0315
2017/12/27,1705,14617,8353506.333,0.0306
2017/12/28,1705,16318,11374813.01,0.0447
2017/12/29,1705,17530,13789060.99,0.0522
2017/12/30,1705,10791,11166442.95,0.0421
2018/2/1,1705,19257,18415926.38,0.0556
2018/2/2,1705,20146,15059316.89,0.0466
2018/2/3,1705,9540,12357923.87,0.0375
2018/2/4,1705,10026,14692991.4,0.0462
2018/2/5,1705,20156,17028287.55,0.0476
2018/2/6,1705,19283,16097883.1,0.0498
2018/2/7,1705,18439,15449964.71,0.0471
2018/2/8,1705,19453,17017838.8,0.0542
2018/2/9,1705,20019,15894235.69,0.0476
2018/2/10,1705,13038,21796114.67,0.0594
2018/2/11,1705,18077,11964597.18,0.0384
2018/2/12,1705,17885,11590352.47,0.039
2018/2/13,1705,16896,15192069.1,0.0479
2018/2/14,1705,12603,8709984.159,0.0332
2018/2/15,1705,7006,12076038.88,0.0357
2018/2/16,1705,6411,16421256.45,0.0417
2018/2/17,1705,5490,9039081.527,0.0269
2018/2/18,1705,6041,17072484.11,0.0461
2018/2/19,1705,5125,8076132.677,0.0276
2018/2/20,1705,5068,11231331.68,0.0339
2018/2/21,1705,6499,10240009.49,0.0316
2018/2/22,1705,15784,16824821.09,0.0493
2018/2/23,1705,16306,9934834.832999999,0.0375
2018/2/24,1705,17066,13886661.79,0.047
2017/12/31,1705,11278,13933488.01,0.0498
2018/2/28,1705,20276,19425176.8,0.0589
2018/3/31,1705,13009,14056082.22,0.0492
2018/1/1,1705,9597,11843969.57,0.0443
2018/1/2,1705,18898,9517057.075,0.0392
2018/1/3,1705,19839,12652857.21,0.0441
2018/1/4,1705,21299,12620138.8,0.0442
2018/1/5,1705,23555,14880619.39,0.0521
2018/1/6,1705,12375,10633562.5,0.0406
2018/1/10,1705,20223,12645061.61,0.0447
2018/1/11,1705,19651,16031706.56,0.0504
2018/1/12,1705,20792,13396673.6,0.0457
2018/1/13,1705,11217,9964550.925,0.0396
2018/1/14,1705,14314,13924729.57,0.0448
2018/1/15,1705,21765,11527868.4,0.0423
2018/1/16,1705,22123,14164219.74,0.0474
2018/1/17,1705,19361,11436917.38,0.0435
2018/1/18,1705,20521,20035906.78,0.0573
2018/1/19,1705.0,20108.0,16375801.36,0.0515
2018/1/20,1705.0,10398.0,12611044.41,0.0445
2018/1/21,1705.0,10850.0,14519950.32,0.0487
2018/1/22,1705,18928,16747393.9,0.0488
2018/1/23,1705,19102,13047735.12,0.0435
2018/1/24,1705,18253,10626802.02,0.0393
2018/1/25,1705,18362,15072395.66,0.0476
2018/1/26,1705,18701,17611754.42,0.0501
2018/1/27,1705,9474,14280850.34,0.0465
2018/1/28,1705,8210,12941164.32,0.0451
2018/1/29,1705,19006,14038835.64,0.0477
2018/1/30,1705,21144,14202004.06,0.048
