['196358.34'],['116024860.0'],['0.3842249']
['159442.4'],['147590500.0'],['0.46277896']
['190588.92'],['147231100.0'],['0.4614412']
['188379.42'],['142967950.0'],['0.4643918']
['172317.62'],['129219590.0'],['0.39304045']
['173207.6'],['116721400.0'],['0.33949947']
['197743.11'],['152865800.0'],['0.45338342']
['240153.52'],['161475520.0'],['0.48206383']
['239347.05'],['148145420.0'],['0.43014207']
['240750.1'],['145635660.0'],['0.42304882']
['238483.73'],['148471260.0'],['0.41638783']
['224711.66'],['121020130.0'],['0.34648058']
['205742.67'],['111966390.0'],['0.31916422']
['189743.97'],['108596870.0'],['0.32526615']
['210223.16'],['109729960.0'],['0.32355657']
['209108.56'],['108950400.0'],['0.29360214']
['206285.22'],['104987784.0'],['0.28300795']
['199894.86'],['104987784.0'],['77325530.0']
