['56761.684'],['65004572.0'],['0.23537286']
['52894.15'],['36694908.0'],['0.13235626']
['29753.889'],['42108296.0'],['0.14836453']
['35125.445'],['44653030.0'],['0.14974533']
['37594.156'],['49183776.0'],['0.16348653']
['36687.36'],['42981140.0'],['0.16780554']
['36461.42'],['47225772.0'],['0.16382034']
['36323.953'],['55473590.0'],['0.19480829']
['37707.645'],['48555908.0'],['0.16986619']
['45985.098'],['53451060.0'],['0.16986619']
['43542.848'],['42683820.0'],['0.13092227']
['36779.664'],['44415108.0'],['0.12704697']
['32948.12'],['41991210.0'],['0.12849261']
['28904.92'],['39042816.0'],['0.11113753']
['28294.793'],['18173032.0'],['0.061432138']
['19381.928'],['16310379.0'],['0.05515957']
['16435.775'],['8438968.0'],['0.033489082']
['13729.486'],['16312332.0'],['0.042522218']
['10570.848'],['11823926.0'],['0.043365773']
['10992.716'],['12365730.0'],['0.047984984']
['11751.046'],['12228011.0'],['0.044734124']
['12708.557'],['7175581.5'],['0.032632273']
['12444.744'],['16948564.0'],['0.04410295']
['12569.55'],['16948564.0'],['42611388.0']
