['29781.904'],['11466929.0'],['0.056965504']
['33186.203'],['8107499.5'],['0.045799445']
['21444.688'],['9802837.0'],['0.053373784']
['21337.904'],['11080177.0'],['0.050403923']
['27712.646'],['9231836.0'],['0.044537295']
['26783.527'],['9607262.0'],['0.04596054']
['27503.084'],['10166646.0'],['0.048230365']
['28791.006'],['9867991.0'],['0.047147572']
['26321.465'],['9230926.0'],['0.04499151']
['25675.143'],['10856415.0'],['0.05254497']
['25663.84'],['9658813.0'],['0.045121055']
['29614.95'],['11826751.0'],['0.052760333']
['28200.348'],['11665859.0'],['0.051494062']
['26706.18'],['10113549.0'],['0.047243424']
['28546.18'],['9234964.0'],['0.045153424']
['26411.102'],['9223679.0'],['0.044602264']
['25293.344'],['9316714.0'],['0.045153424']
['25569.139'],['9559323.0'],['0.045088682']
['27455.332'],['10786945.0'],['0.047466837']
['28128.516'],['9294200.0'],['0.044667203']
['27093.182'],['9637120.0'],['0.045315173']
['26804.086'],['9894199.0'],['0.045767203']
['27421.695'],['10922801.0'],['0.051680095']
['27417.898'],['10922801.0'],['10446708.0']
