['50990.242'],['28163420.0'],['0.13297284']
['47281.48'],['31461516.0'],['0.13675201']
['48737.39'],['28458174.0'],['0.12972286']
['47518.848'],['27390918.0'],['0.13293782']
['51133.742'],['26072374.0'],['0.13009804']
['45511.754'],['27510970.0'],['0.13107513']
['44598.01'],['26689058.0'],['0.1335448']
['41186.0'],['30169502.0'],['0.13541345']
['43072.426'],['28859938.0'],['0.13522722']
['46519.582'],['31828848.0'],['0.13713717']
['44968.938'],['25601486.0'],['0.1281133']
['44957.945'],['24592332.0'],['0.120343134']
['43529.258'],['24670974.0'],['0.1146086']
['40138.484'],['29297250.0'],['0.13513084']
['42847.6'],['28430664.0'],['0.12948291']
['42440.023'],['28512786.0'],['0.13228157']
['46065.207'],['28970744.0'],['0.13116002']
['43566.863'],['28970744.0'],['24655386.0']
