['21945.75'],['8195988.0'],['0.052260637']
['20626.926'],['12822883.0'],['0.05080161']
['19331.94'],['9867979.0'],['0.051650554']
['19895.473'],['19290112.0'],['0.05625689']
['22351.975'],['12842122.0'],['0.04769978']
['22246.996'],['10472687.0'],['0.048786312']
['20757.236'],['10963080.0'],['0.048348315']
['19319.197'],['12187370.0'],['0.049773935']
['20108.51'],['10275967.0'],['0.04844642']
['20454.281'],['10971734.0'],['0.047136165']
['21714.172'],['8462920.0'],['0.039515067']
['20388.154'],['10193333.0'],['0.044339795']
['19139.291'],['9723479.0'],['0.043338586']
['22444.01'],['12162881.0'],['0.046130035']
['22275.418'],['10429963.0'],['0.043814145']
['21798.469'],['8369589.5'],['0.041164156']
['23412.73'],['11296653.0'],['0.047342706']
['21161.74'],['9098461.0'],['0.044912357']
['20475.8'],['9236021.0'],['0.04474185']
['20185.693'],['12065935.0'],['0.04907337']
['22824.066'],['10120057.0'],['0.03944741']
['21922.91'],['9052584.0'],['0.038346738']
['22348.969'],['7120211.5'],['0.02912923']
['18569.06'],['7120211.5'],['8781086.0']
