['54915.484'],['22680320.0'],['0.09865651']
['51074.953'],['21586260.0'],['0.09739152']
['54817.83'],['19263000.0'],['0.089398906']
['52296.87'],['18546060.0'],['0.0851719']
['52482.273'],['20107846.0'],['0.092783816']
['51477.566'],['19018238.0'],['0.08886427']
['51605.87'],['21398304.0'],['0.09715349']
['51293.37'],['21432078.0'],['0.09371304']
['52582.324'],['19554322.0'],['0.08750172']
['52562.863'],['20585314.0'],['0.090913944']
['53802.582'],['20420704.0'],['0.08770867']
['55365.137'],['19516160.0'],['0.08604817']
['52562.863'],['20886674.0'],['0.09695495']
['53641.855'],['18739264.0'],['0.08754313']
['54281.08'],['20241622.0'],['0.0933095']
['54342.1'],['19393446.0'],['0.08874072']
['53640.734'],['21518514.0'],['0.09563993']
['55000.723'],['22232494.0'],['0.10042268']
['52503.945'],['19850350.0'],['0.092094555']
['49679.4'],['19734904.0'],['0.09066893']
['52122.87'],['20354094.0'],['0.09399508']
['51496.832'],['20452554.0'],['0.093228705']
['52987.363'],['21552874.0'],['0.09667666']
['52709.746'],['21552874.0'],['20171942.0']
