['665.0112'],['169428.7'],['0.008599552']
['759.63196'],['153175.83'],['0.008058786']
['533.5287'],['161618.75'],['0.008191182']
['774.3111'],['172829.22'],['0.008510013']
['776.92834'],['162163.52'],['0.0082659805']
['779.1924'],['169352.2'],['0.00833107']
['785.49976'],['152797.47'],['0.008058786']
['603.87494'],['154561.28'],['0.008149863']
['749.19086'],['161292.61'],['0.008229849']
['756.7794'],['164434.84'],['0.0082659805']
['757.74866'],['155389.52'],['0.008105773']
['662.74286'],['147927.11'],['0.007955602']
['624.1891'],['167475.77'],['0.008299685']
['767.59845'],['157448.52'],['0.008105773']
['722.84576'],['161692.17'],['0.008229849']
['768.5293'],['155647.77'],['0.008149863']
['740.2692'],['163329.48'],['0.008387283']
['780.833'],['173401.14'],['0.008360238']
['568.4927'],['158391.48'],['0.008149863']
['533.5287'],['157259.36'],['0.008191182']
['748.3485'],['178270.11'],['0.008583638']
['728.05646'],['156575.8'],['0.008105773']
['740.8989'],['155916.6'],['0.008149863']
['722.4634'],['155916.6'],['162243.88']
