['6275.8125'],['2332977.0'],['0.016602656']
['6134.8643'],['4446706.5'],['0.019131627']
['6320.3457'],['2999050.5'],['0.017928142']
['6213.9907'],['3278617.5'],['0.018289443']
['5986.995'],['2060481.2'],['0.015601242']
['5545.928'],['898741.06'],['0.013010405']
['3479.7825'],['3382293.0'],['0.01776457']
['5857.2554'],['3015777.0'],['0.018189095']
['6084.558'],['4269340.5'],['0.019692335']
['6137.5747'],['3803403.0'],['0.019357262']
['6281.2324'],['3060377.8'],['0.01808645']
['6270.774'],['2939457.5'],['0.01776457']
['5458.5283'],['3660792.8'],['0.017180586']
['4500.7065'],['2920410.8'],['0.017180586']
['5744.4155'],['4175668.2'],['0.019723093']
['6242.253'],['3448009.2'],['0.018034263']
['6304.977'],['4106386.2'],['0.019052213']
['6270.2715'],['4106386.2'],['3597566.2']
