['20674.701'],['12881158.0'],['0.040048648']
['17365.832'],['11811891.0'],['0.035140175']
['20785.908'],['11160594.0'],['0.033328272']
['20581.438'],['8201378.0'],['0.029628273']
['20729.883'],['9239760.0'],['0.030006045']
['20594.844'],['7314032.0'],['0.028381443']
['19543.52'],['6686159.0'],['0.02924775']
['19510.295'],['9112008.0'],['0.029911857']
['19122.754'],['10143764.0'],['0.0350555']
['19571.99'],['11763020.0'],['0.036226448']
['19144.05'],['11207009.0'],['0.034070257']
['20435.041'],['11025459.0'],['0.031989947']
['15357.372'],['12130080.0'],['0.03363522']
['18251.6'],['13452125.0'],['0.036061063']
['16353.482'],['12059595.0'],['0.031989947']
['17861.28'],['9659789.0'],['0.030100053']
['16315.46'],['7584380.5'],['0.02872001']
['17112.645'],['8879626.0'],['0.028671773']
['17446.705'],['9732305.0'],['0.030381074']
['14561.013'],['11715010.0'],['0.035435263']
['17231.195'],['9609327.0'],['0.032886293']
['18472.812'],['12300536.0'],['0.03708445']
['17948.986'],['13014881.0'],['0.039595027']
['18557.432'],['13014881.0'],['13234331.0']
