['6381.145'],['2199976.0'],['0.014328755']
['8023.109'],['1899693.6'],['0.012977426']
['9286.931'],['2630717.2'],['0.014882276']
['9455.022'],['2911348.5'],['0.016067188']
['6173.618'],['2323234.0'],['0.015043964']
['8086.004'],['3569694.5'],['0.016340012']
['8791.139'],['5361945.5'],['0.01594841']
['9118.359'],['3150004.0'],['0.015622585']
['3337.7793'],['2861265.8'],['0.014587753']
['8045.089'],['3188117.0'],['0.014825909']
['9454.944'],['11491313.0'],['0.014372945']
['5689.6465'],['1905485.5'],['0.013665814']
['9123.882'],['1972793.4'],['0.014587753']
['8764.901'],['2507508.8'],['0.015915964']
['9037.114'],['1499709.2'],['0.011866064']
['9029.813'],['2439944.0'],['0.0149374']
['8709.176'],['2496918.0'],['0.014260659']
['7862.7637'],['2496918.0'],['2999693.5']
