['49030.8'],['69666510.0'],['0.18290879']
['63037.89'],['43052410.0'],['0.10429636']
['54984.797'],['45451610.0'],['0.11009344']
['49114.99'],['45580090.0'],['0.11458092']
['50853.66'],['49054348.0'],['0.1299625']
['54007.4'],['42157200.0'],['0.10757049']
['53597.668'],['45056450.0'],['0.110345945']
['51317.36'],['50403936.0'],['0.118445665']
['51266.477'],['55068716.0'],['0.13866296']
['51349.68'],['50130496.0'],['0.13162279']
['52336.68'],['56992376.0'],['0.14013822']
['53030.332'],['52322556.0'],['0.12524518']
['51945.715'],['53895812.0'],['0.13079245']
['52522.395'],['49558844.0'],['0.12613674']
['50645.316'],['48322664.0'],['0.11908004']
['51042.17'],['57610070.0'],['0.13930427']
['50941.438'],['47777450.0'],['0.1275386']
['50578.62'],['53972852.0'],['0.13975327']
['51879.184'],['44726868.0'],['0.112177715']
['53317.805'],['50155830.0'],['0.12690127']
['51202.7'],['48527110.0'],['0.1164172']
['49256.484'],['47733790.0'],['0.11888969']
['49138.035'],['47511800.0'],['0.12301822']
['50268.883'],['47511800.0'],['44510656.0']
