['55478.215'],['14393473.0'],['0.032254193']
['75518.79'],['10936006.0'],['0.029634159']
['42222.043'],['11787709.0'],['0.030189572']
['49430.53'],['11325460.0'],['0.02949403']
['49901.965'],['11331957.0'],['0.029795386']
['49516.38'],['11055740.0'],['0.029337509']
['47316.117'],['11212729.0'],['0.029448368']
['46759.176'],['11116480.0'],['0.02930259']
['49360.664'],['12034522.0'],['0.030179886']
['54584.88'],['11976036.0'],['0.029986162']
['53778.758'],['11558198.0'],['0.029734334']
['52047.566'],['11151766.0'],['0.029328508']
['51615.2'],['11127000.0'],['0.029370429']
['45225.207'],['11180105.0'],['0.029274415']
['46192.34'],['11215326.0'],['0.02952401']
['47929.406'],['11122803.0'],['0.029244948']
['46598.656'],['11734178.0'],['0.03015108']
['47681.62'],['11638249.0'],['0.029795386']
['47893.574'],['11638249.0'],['0.029795386']
['47893.574'],['11638249.0'],['0.029795386']
['47893.574'],['11638249.0'],['0.029795386']
['47893.574'],['11638249.0'],['0.029795386']
['47893.574'],['11638249.0'],['0.029795386']
['47893.574'],['11638249.0'],['12854423.0']
