['51300.266'],['13894228.0'],['0.061747607']
['52806.406'],['12210963.0'],['0.057846792']
['51250.465'],['12738680.0'],['0.05832651']
['50004.31'],['14131328.0'],['0.06365625']
['52065.45'],['13587852.0'],['0.060843095']
['52263.066'],['14132306.0'],['0.06248238']
['53103.3'],['14685582.0'],['0.06353302']
['54325.715'],['12679578.0'],['0.05852375']
['55465.117'],['12922292.0'],['0.059749804']
['55774.297'],['13079217.0'],['0.060120206']
['51745.285'],['12414676.0'],['0.058563016']
['57063.008'],['12741717.0'],['0.058127716']
['53979.137'],['14405245.0'],['0.06617371']
['51632.023'],['13212455.0'],['0.060914073']
['54016.55'],['13759379.0'],['0.06290358']
['53012.617'],['12668642.0'],['0.06059278']
['53768.223'],['14346498.0'],['0.06489705']
['52246.527'],['14346498.0'],['13464265.0']
