['8417.183'],['2482059.8'],['0.030549854']
['6590.6685'],['1633672.1'],['0.017996995']
['5135.538'],['1885432.5'],['0.022286594']
['6479.189'],['2345095.5'],['0.026985323']
['6237.589'],['2235039.0'],['0.026742077']
['7105.108'],['2251883.8'],['0.025261292']
['6871.4707'],['1889558.0'],['0.021218287']
['5338.4395'],['2301999.2'],['0.028506266']
['7461.0337'],['2348973.2'],['0.030625494']
['7894.0933'],['2133454.0'],['0.025991289']
['7421.4165'],['2824842.8'],['0.0312505']
['6249.4067'],['2323447.2'],['0.026093246']
['6227.3794'],['2474058.8'],['0.028285008']
['6812.1836'],['2059130.0'],['0.02234791']
['7055.1216'],['1737784.1'],['0.020032259']
['7018.776'],['2480989.5'],['0.024722043']
['7800.241'],['2087998.1'],['0.024557311']
['8052.3784'],['2140454.0'],['0.021218287']
['5967.55'],['2612877.0'],['0.023188926']
['6599.1914'],['2021677.1'],['0.024111249']
['7783.716'],['2892891.8'],['0.028939271']
['7903.3633'],['2201416.8'],['0.025154646']
['8019.544'],['1916777.5'],['0.021024596']
['7535.464'],['1916777.5'],['2548745.2']
