['-0.0'],['12.859579'],['0.010025475']
['-0.0'],['12.859579'],['0.015036972']
['-0.0'],['12.859579'],['0.01517296']
['-0.0'],['12.859579'],['0.01517296']
['-0.0'],['12.859579'],['0.01517296']
['-0.0'],['12.859579'],['0.015241052']
['-0.0'],['12.859579'],['0.014969076']
['-0.0'],['12.859579'],['0.01517296']
['-0.0'],['12.859579'],['0.01517296']
['-0.0'],['12.859579'],['0.015241052']
['-0.0'],['12.859579'],['0.014969076']
['-0.0'],['12.859579'],['0.014901246']
['-0.0'],['12.859579'],['0.015241052']
['-0.0'],['12.859579'],['0.01517296']
['-0.0'],['12.859579'],['0.015241052']
['-0.0'],['12.859579'],['0.015241052']
['-0.0'],['12.859579'],['0.015241052']
['-0.0'],['12.859579'],['0.015036972']
['-0.0'],['12.859579'],['0.014901246']
['-0.0'],['12.859579'],['0.01517296']
['-0.0'],['13.110815'],['0.01517296']
['-0.0'],['12.859579'],['0.01517296']
['-0.0'],['27.458824'],['0.01517296']
['-0.0'],['27.458824'],['81.83965']
