['14971.774'],['5347092.5'],['0.036574498']
['11609.239'],['4771664.5'],['0.037190113']
['9982.326'],['5161334.0'],['0.038239826']
['10375.15'],['7243769.0'],['0.044082336']
['12881.86'],['5387059.5'],['0.037022796']
['11172.268'],['5061651.0'],['0.035554577']
['11382.098'],['4513429.5'],['0.036179718']
['9223.553'],['5616159.0'],['0.04002225']
['10612.898'],['4375214.5'],['0.036911007']
['9312.852'],['7337845.5'],['0.044329625']
['12019.7295'],['7328974.0'],['0.045645367']
['14325.656'],['4514927.5'],['0.034923594']
['10897.45'],['7782556.0'],['0.04195984']
['10547.046'],['5409354.0'],['0.037190113']
['9701.31'],['4559155.5'],['0.035782576']
['9935.206'],['6632006.5'],['0.042574566']
['10442.499'],['6196384.0'],['0.04092044']
['10647.77'],['6196384.0'],['5403210.5']
