['12437.736'],['6612462.0'],['0.0314026']
['12331.672'],['5957185.5'],['0.029214377']
['10366.747'],['5608713.5'],['0.028719097']
['11600.925'],['5701476.5'],['0.029255357']
['10702.384'],['6106726.5'],['0.031671643']
['11058.54'],['5506460.5'],['0.028884914']
['11231.856'],['5802717.5'],['0.031900585']
['10420.403'],['5878227.0'],['0.029581591']
['11845.82'],['6228389.5'],['0.031014586']
['11822.75'],['6416044.5'],['0.03382133']
['11957.056'],['6375265.5'],['0.034705177']
['11552.448'],['6863678.5'],['0.032278758']
['10404.335'],['5760973.0'],['0.030384729']
['11684.89'],['7048427.5'],['0.033496924']
['10849.256'],['6076409.5'],['0.030936461']
['11679.724'],['6012948.5'],['0.030936461']
['11281.079'],['5862108.5'],['0.0314026']
['11100.163'],['6621426.5'],['0.032838102']
['10937.169'],['5877361.5'],['0.032615494']
['10500.914'],['6863857.0'],['0.034705177']
['11648.666'],['5958300.0'],['0.034319393']
['11053.513'],['5884960.5'],['0.030740399']
['11650.081'],['7850356.5'],['0.03382133']
['11603.769'],['7850356.5'],['6001034.5']
