['11495.535'],['4195970.0'],['0.026880015']
['10435.491'],['1509797.2'],['0.012342613']
['5657.1567'],['4176249.5'],['0.02265682']
['12939.03'],['3832219.8'],['0.02066624']
['12529.878'],['2870371.2'],['0.01810684']
['11468.353'],['3725000.2'],['0.020962907']
['11526.048'],['1494366.9'],['0.012134727']
['5903.221'],['3966579.5'],['0.023420498']
['13276.411'],['4032076.5'],['0.023983063']
['13837.773'],['3922209.2'],['0.020845313']
['12814.769'],['2165581.2'],['0.01610918']
['6921.6587'],['3771300.8'],['0.024058713']
['5824.157'],['4080031.2'],['0.022890866']
['12338.846'],['4268051.5'],['0.024622913']
['12841.657'],['4230046.0'],['0.02610751']
['12803.08'],['3890253.8'],['0.020422416']
['13003.645'],['4169357.2'],['0.02216447']
['12822.387'],['2695965.8'],['0.01459744']
['5673.916'],['1599172.5'],['0.013937242']
['4776.6123'],['3767783.5'],['0.020045705']
['12747.526'],['4123735.0'],['0.02270427']
['12484.499'],['4061937.2'],['0.02216447']
['12488.156'],['4152946.0'],['0.021193834']
['11921.241'],['4152946.0'],['4273984.0']
