['1110.7863'],['476183.06'],['0.008546387']
['788.71313'],['472619.22'],['0.008442013']
['822.7509'],['1428393.4'],['0.011053603']
['1016.9918'],['754785.56'],['0.0096235955']
['989.5579'],['2683355.5'],['0.012823068']
['1099.9636'],['1348242.5'],['0.010568164']
['1014.08014'],['456106.25'],['0.008389711']
['770.6959'],['611109.25'],['0.008857664']
['1051.421'],['1214067.4'],['0.010322404']
['1206.6403'],['738225.25'],['0.009012258']
['1071.0729'],['1086437.6'],['0.009824851']
['869.33105'],['491708.44'],['0.008494238']
['815.2199'],['1614209.1'],['0.0112932585']
['1012.6218'],['1472382.2'],['0.010763316']
['1116.16'],['1099252.8'],['0.010173979']
['1074.3176'],['1762097.5'],['0.011197642']
['1106.0637'],['912838.75'],['0.0096235955']
['1129.0436'],['712863.1'],['0.00911493']
['905.83215'],['1070742.8'],['0.009824851']
['863.9255'],['985903.8'],['0.010763316']
['1036.2352'],['888135.94'],['0.009573084']
['1187.9698'],['1120241.2'],['0.010371718']
['1147.0118'],['1670488.6'],['0.011245492']
['1181.2507'],['1670488.6'],['1949327.1']
