['20831.262'],['10774929.0'],['0.06387603']
['20139.158'],['13796331.0'],['0.07015889']
['12823.341'],['14620065.0'],['0.075448476']
['21110.496'],['13447601.0'],['0.07512911']
['20600.404'],['11772526.0'],['0.068794124']
['21541.79'],['14668762.0'],['0.08093966']
['22641.068'],['10546072.0'],['0.05885867']
['16944.727'],['12031363.0'],['0.07000508']
['21010.188'],['12700320.0'],['0.070260905']
['20667.814'],['12843342.0'],['0.07188423']
['20829.293'],['10466506.0'],['0.057235926']
['14679.945'],['11845624.0'],['0.05856821']
['13440.106'],['13701134.0'],['0.07480374']
['20419.977'],['11959513.0'],['0.06990202']
['20776.441'],['11292961.0'],['0.06368546']
['20812.531'],['12161083.0'],['0.06906219']
['21464.799'],['11900942.0'],['0.06712858']
['21033.326'],['7609267.0'],['0.046237808']
['12864.0205'],['9893057.0'],['0.058422215']
['12251.237'],['10078769.0'],['0.060973313']
['18868.371'],['9363871.0'],['0.05871369']
['18732.4'],['11204253.0'],['0.06419132']
['19555.814'],['10745127.0'],['0.06493608']
['20659.287'],['10745127.0'],['11391148.0']
