['13255.015'],['15124919.0'],['0.027091445']
['8438.123'],['10787646.0'],['0.02185045']
['7160.4487'],['14226927.0'],['0.026327938']
['12505.825'],['14595605.0'],['0.026473397']
['11940.566'],['14038904.0'],['0.026291572']
['11947.866'],['14650450.0'],['0.027200488']
['12124.649'],['12349276.0'],['0.024108335']
['8247.629'],['15635929.0'],['0.027745578']
['13121.238'],['16728799.0'],['0.029161777']
['13636.809'],['17036036.0'],['0.029161777']
['12651.332'],['12237870.0'],['0.024108335']
['8559.291'],['12815939.0'],['0.025018292']
['8645.259'],['13980967.0'],['0.027055098']
['13748.604'],['15124121.0'],['0.027890902']
['12913.185'],['15474687.0'],['0.028508345']
['12997.445'],['26823030.0'],['0.036643513']
['12508.126'],['13989320.0'],['0.025927864']
['12047.85'],['10790497.0'],['0.0225061']
['7823.8496'],['12486461.0'],['0.024108335']
['7679.21'],['15357493.0'],['0.028363092']
['12756.047'],['14557930.0'],['0.026836984']
['12807.309'],['14420084.0'],['0.027200488']
['12749.584'],['15078694.0'],['0.028254136']
['13299.661'],['15078694.0'],['15917568.0']
