['6362.122'],['11189950.0'],['0.050316323']
['5280.694'],['12706822.0'],['0.056418553']
['6152.636'],['14022244.0'],['0.057443924']
['5945.0'],['15183345.0'],['0.06043514']
['6684.312'],['11115388.0'],['0.050161123']
['4695.7036'],['12612545.0'],['0.053712696']
['4563.96'],['15856969.0'],['0.06125318']
['6266.4185'],['14436036.0'],['0.058563817']
['6464.244'],['16373023.0'],['0.058408763']
['5947.0117'],['15153286.0'],['0.059651904']
['6438.331'],['16869442.0'],['0.06205114']
['6181.499'],['13730681.0'],['0.055942904']
['4955.8877'],['13868890.0'],['0.05624164']
['4846.8687'],['15927141.0'],['0.060568273']
['6377.4688'],['15454306.0'],['0.061417874']
['6342.401'],['15134698.0'],['0.06030048']
['6220.3467'],['14437954.0'],['0.057717927']
['5587.674'],['14437954.0'],['16544366.0']
