['3649.1477'],['869633.9'],['0.018721372']
['3786.0947'],['844772.6'],['0.018857671']
['3419.4788'],['783544.8'],['0.018532746']
['3829.906'],['742060.25'],['0.01841198']
['3643.1409'],['750688.2'],['0.018429266']
['3464.9695'],['809097.7'],['0.018498298']
['3785.1804'],['711162.3'],['0.01832537']
['3284.5'],['827475.75'],['0.0186015']
['3669.458'],['888052.1'],['0.018840674']
['3464.0332'],['753765.06'],['0.018429266']
['3584.318'],['755069.8'],['0.018515527']
['3678.2185'],['799113.3'],['0.018976327']
['3697.1038'],['699074.44'],['0.018308012']
['4002.7441'],['763738.6'],['0.018498298']
['3554.1128'],['1144631.9'],['0.019758377']
['3618.6243'],['673104.4'],['0.018203625']
['3482.7505'],['817369.25'],['0.018635806']
['3320.0186'],['817369.25'],['669874.44']
