['8153.321'],['5244137.5'],['0.037749115']
['12057.676'],['4364879.0'],['0.02967796']
['9847.723'],['3993919.2'],['0.028008014']
['9348.767'],['5986639.5'],['0.03678775']
['9301.934'],['4456161.0'],['0.02761732']
['8876.271'],['4096322.0'],['0.028267367']
['9001.16'],['3623871.5'],['0.025901267']
['8881.338'],['3564335.2'],['0.02583452']
['9185.83'],['3658710.5'],['0.025700854']
['8816.656'],['3757899.8'],['0.027158992']
['9197.6'],['4619459.5'],['0.032296505']
['9169.876'],['4586381.0'],['0.03093706']
['9280.785'],['4666460.0'],['0.03093706']
['10020.875'],['5753141.0'],['0.033988092']
['8964.781'],['3566523.8'],['0.026234189']
['9055.736'],['4370586.0'],['0.026961735']
['9406.01'],['3347403.5'],['0.026101189']
['9491.282'],['3845625.5'],['0.0284613']
['8469.224'],['3085555.0'],['0.025029201']
['9108.487'],['6202252.0'],['0.030058015']
['7914.3726'],['5443982.5'],['0.033689186']
['8509.639'],['4280525.5'],['0.030310275']
['9521.655'],['3940534.8'],['0.026101189']
['8864.678'],['3940534.8'],['3825197.0']
