['5146.452'],['1880684.1'],['0.018741485']
['3157.8994'],['2379002.5'],['0.027192261']
['3629.7385'],['3208852.2'],['0.033429027']
['3095.5374'],['2014574.9'],['0.024684219']
['3170.2544'],['1994602.2'],['0.024903012']
['2731.4375'],['2039364.1'],['0.02433464']
['4141.3403'],['2559467.8'],['0.033747382']
['4391.6416'],['2192450.2'],['0.027103752']
['2923.1738'],['2218740.8'],['0.026308827']
['3535.6133'],['2468579.5'],['0.027901616']
['4756.1523'],['2415702.2'],['0.026573475']
['3757.9712'],['2042554.9'],['0.023506831']
['3251.4456'],['2059024.2'],['0.02433464']
['2960.8208'],['2051327.9'],['0.02512204']
['3120.2463'],['1920874.8'],['0.02433464']
['2322.3186'],['1882118.2'],['0.022293247']
['3076.7117'],['1961672.0'],['0.023289563']
['3948.514'],['2178541.2'],['0.026794266']
['4506.154'],['2024494.9'],['0.024684219']
['3264.9775'],['2598624.2'],['0.028836114']
['4904.5044'],['2144052.0'],['0.025692614']
['4463.2905'],['2273773.2'],['0.026308827']
['4859.3643'],['2469378.8'],['0.027812824']
['3980.2651'],['2469378.8'],['3400272.2']
