['7053.6226'],['4088903.2'],['0.028031612']
['13181.345'],['4102450.0'],['0.02874327']
['10271.646'],['4101112.5'],['0.028315779']
['11520.0625'],['4100310.0'],['0.028315779']
['11466.653'],['4081416.0'],['0.027306164']
['11950.396'],['4108274.8'],['0.028862163']
['10439.73'],['4073367.8'],['0.027508354']
['8497.124'],['4065719.8'],['0.02653692']
['11152.862'],['4054200.8'],['0.025987305']
['10453.1'],['4167584.8'],['0.03150764']
['9490.623'],['4088933.2'],['0.026996769']
['8369.49'],['4172760.8'],['0.032047547']
['10733.129'],['4088605.2'],['0.027838102']
['11792.787'],['4075055.8'],['0.026892008']
['10624.934'],['4105754.5'],['0.027870582']
['10060.753'],['4101535.5'],['0.028531738']
['9852.062'],['4090307.8'],['0.027541736']
['9977.3955'],['4039072.0'],['0.025300846']
['9957.721'],['4108602.2'],['0.029351342']
['7735.0815'],['4113771.0'],['0.029945726']
['10487.427'],['4064957.0'],['0.02660866']
['8344.723'],['4098863.2'],['0.027838102']
['8802.485'],['4111063.2'],['0.028979609']
['10065.644'],['4111063.2'],['4148263.5']
