['2368.2302'],['1631310.1'],['0.012188681']
['2603.1494'],['1365544.4'],['0.011325884']
['2355.13'],['1188065.1'],['0.010813518']
['2307.0542'],['1274122.4'],['0.011167579']
['2432.5588'],['1065565.6'],['0.010477729']
['2273.1116'],['1177424.1'],['0.011112102']
['2347.6057'],['1595573.6'],['0.011518704']
['2402.4836'],['1535742.2'],['0.011691734']
['2340.962'],['1163147.9'],['0.010876129']
['2324.3018'],['1195087.2'],['0.011112102']
['2342.7517'],['1268416.9'],['0.011221688']
['2334.05'],['1132688.1'],['0.011055238']
['2305.7642'],['1156912.2'],['0.010876129']
['2274.8025'],['1164471.9'],['0.0109969685']
['2298.1436'],['1224165.1'],['0.011112102']
['2409.2717'],['1435885.4'],['0.012276283']
['2348.6267'],['1243760.6'],['0.01127445']
['2393.4133'],['1177336.1'],['0.011055238']
['2303.0535'],['1287742.1'],['0.011167579']
['2396.5652'],['1367406.6'],['0.01191661']
['2272.461'],['1068573.6'],['0.010616678']
['2282.728'],['1043926.5'],['0.010616678']
['2269.8574'],['1081359.8'],['0.010616678']
['2302.02'],['1081359.8'],['1364417.0']
