['1383.1763'],['897608.9'],['0.0106119225']
['1260.9999'],['644900.2'],['0.0098864455']
['1378.1172'],['662470.9'],['0.010185457']
['1405.6027'],['677397.8'],['0.010134411']
['1448.4998'],['595365.75'],['0.009650234']
['1148.4523'],['758752.94'],['0.010723714']
['1144.3516'],['870148.3'],['0.011377628']
['1551.1558'],['670675.3'],['0.009984193']
['1349.3564'],['1460269.2'],['0.011829971']
['1328.3937'],['710965.0'],['0.010394614']
['1301.0778'],['905245.6'],['0.011567919']
['1431.273'],['678809.06'],['0.010083854']
['1372.4901'],['663895.9'],['0.010134411']
['1352.7482'],['905842.8'],['0.011072029']
['1508.6011'],['1023347.3'],['0.011192562']
['1364.602'],['1405049.2'],['0.014127671']
['1246.041'],['777264.25'],['0.010723714']
['1333.5001'],['777264.25'],['1178683.5']
