['25777.646'],['27895660.0'],['0.09321005']
['60305.152'],['15425624.0'],['0.05488127']
['30489.182'],['13073053.0'],['0.053158905']
['29751.254'],['14507511.0'],['0.05405532']
['22556.45'],['12056830.0'],['0.049069587']
['26088.707'],['13685012.0'],['0.050806515']
['26126.758'],['14336580.0'],['0.053710748']
['30494.34'],['14063093.0'],['0.053365923']
['26486.809'],['14744912.0'],['0.055637114']
['23729.086'],['16499705.0'],['0.06534848']
['26109.848'],['18395354.0'],['0.060961008']
['27452.578'],['18479344.0'],['0.06292411']
['27691.646'],['14329395.0'],['0.051430315']
['24857.29'],['17250086.0'],['0.05762387']
['26082.365'],['15100948.0'],['0.05350388']
['26616.508'],['17482286.0'],['0.05803385']
['26633.373'],['14353814.0'],['0.053641796']
['28740.594'],['18969422.0'],['0.0640707']
['28317.16'],['16088435.0'],['0.056871288']
['27893.764'],['14135364.0'],['0.053641796']
['27400.107'],['14264669.0'],['0.0505984']
['26255.656'],['13853883.0'],['0.054812502']
['27324.527'],['11624709.0'],['0.047745492']
['30762.264'],['11624709.0'],['18635518.0']
