['16517.63'],['8866303.0'],['0.037374888']
['13761.555'],['6118453.0'],['0.02889343']
['13141.289'],['7151513.0'],['0.02686305']
['14561.127'],['7839992.0'],['0.039672744']
['17172.674'],['8383223.5'],['0.035857264']
['12615.109'],['7742887.5'],['0.037777044']
['11863.087'],['7080359.0'],['0.029423641']
['15531.81'],['7867931.5'],['0.03827824']
['16696.29'],['9816062.0'],['0.057594605']
['16620.672'],['7666925.5'],['0.034939453']
['15907.997'],['7343569.0'],['0.034632307']
['15425.093'],['8428950.0'],['0.033604104']
['12812.285'],['6938791.5'],['0.025567943']
['11935.949'],['8549290.0'],['0.03422183']
['14541.807'],['9008371.0'],['0.0350417']
['15809.301'],['9091933.0'],['0.037977725']
['16697.932'],['7891320.5'],['0.032361355']
['15101.938'],['7891320.5'],['4972701.0']
