['2192.9292'],['7065015.0'],['0.017243983']
['4972.8735'],['7065015.0'],['0.010952996']
['3473.8308'],['7065015.0'],['0.012466861']
['4698.2676'],['7065015.0'],['0.012542099']
['4306.2734'],['7065015.0'],['0.012765221']
['4693.968'],['7065015.0'],['0.014667461']
['4128.346'],['7065015.0'],['0.011529667']
['4368.2124'],['7065015.0'],['0.011690326']
['4834.0825'],['7065015.0'],['0.012161549']
['4331.187'],['7065015.0'],['0.013411631']
['5050.466'],['7065015.0'],['0.0126169035']
['4613.0903'],['7065015.0'],['0.012542099']
['4855.7207'],['7065015.0'],['0.013619591']
['4691.2246'],['7065015.0'],['0.014852774']
['5128.3506'],['7065015.0'],['0.012391189']
['4881.7163'],['7065015.0'],['0.013270925']
['4942.278'],['7065015.0'],['0.012161549']
['5059.012'],['7065015.0'],['0.012911825']
['4950.8853'],['7065015.0'],['0.013056729']
['4609.78'],['7065015.0'],['0.013270925']
['4412.927'],['7065015.0'],['0.0133414855']
['4647.424'],['7065015.0'],['0.012691278']
['4393.289'],['7065015.0'],['0.013411631']
['4864.336'],['7065015.0'],['0.013411631']
