['28597.555'],['13601823.0'],['0.04142344']
['15310.216'],['23420112.0'],['0.06421622']
['29257.932'],['24700718.0'],['0.076792024']
['27608.357'],['25892942.0'],['0.07147284']
['29366.139'],['15009957.0'],['0.04423888']
['14435.602'],['15789913.0'],['0.04609407']
['14753.611'],['26388794.0'],['0.07325514']
['33588.43'],['30502712.0'],['0.090657644']
['30323.043'],['33520848.0'],['0.103612706']
['31927.156'],['28866584.0'],['0.081629016']
['30437.861'],['25410012.0'],['0.08257109']
['30239.156'],['14051477.0'],['0.04259297']
['14460.652'],['13964411.0'],['0.041663792']
['14449.188'],['26844382.0'],['0.086286455']
['29419.8'],['26954888.0'],['0.076313704']
['29372.85'],['24634982.0'],['0.073081315']
['29299.574'],['28587310.0'],['0.077634126']
['28448.533'],['28587310.0'],['30217842.0']
