['32917.152'],['17450662.0'],['0.04518365']
['41557.246'],['18808880.0'],['0.047833253']
['27051.895'],['13166273.0'],['0.035647564']
['27612.826'],['15214779.0'],['0.038733155']
['30930.682'],['21617664.0'],['0.051159963']
['41154.34'],['21357448.0'],['0.05192971']
['41288.46'],['17298652.0'],['0.04290934']
['28098.81'],['19693284.0'],['0.047236733']
['32050.75'],['17318588.0'],['0.044173043']
['29809.162'],['21928422.0'],['0.051650938']
['33526.137'],['16200212.0'],['0.041704565']
['36155.363'],['18509522.0'],['0.045645226']
['41595.21'],['16913656.0'],['0.04385918']
['41596.777'],['15698671.0'],['0.04056248']
['24308.594'],['17263548.0'],['0.044563446']
['30739.041'],['13730512.0'],['0.03788757']
['28329.281'],['17947768.0'],['0.04314796']
['29146.371'],['17947768.0'],['23129658.0']
