['8503.908'],['2778366.2'],['0.023490071']
['8787.272'],['2527040.0'],['0.027531585']
['8947.676'],['2564881.8'],['0.027758447']
['6968.9434'],['4169645.8'],['0.03255707']
['7091.558'],['3301217.8'],['0.02870418']
['6792.2114'],['2848560.2'],['0.027951023']
['7708.396'],['3407884.5'],['0.030073052']
['8495.749'],['3468076.2'],['0.028949216']
['8956.759'],['3107839.8'],['0.028734975']
['8343.621'],['3633621.0'],['0.030073052']
['8026.7925'],['3784471.0'],['0.029812792']
['8129.471'],['3644050.2'],['0.02919129']
['8754.866'],['2924482.2'],['0.028580543']
['7704.7324'],['2392064.5'],['0.02798295']
['7703.267'],['3873031.5'],['0.030272977']
['7366.374'],['4162430.2'],['0.032332513']
['7545.3477'],['4122979.5'],['0.03481802']
['7920.966'],['4038944.5'],['0.034282178']
['8154.1084'],['3015089.2'],['0.030130396']
['8136.5166'],['1701223.8'],['0.025980845']
['7253.3965'],['3810993.5'],['0.029783651']
['7414.5713'],['2517451.2'],['0.027070712']
['7178.5005'],['3786260.5'],['0.030272977']
['7574.291'],['3786260.5'],['4155829.2']
