['37957.58'],['7065015.0'],['0.05150461']
['39855.05'],['7065015.0'],['0.04776008']
['40984.066'],['7065015.0'],['0.048783675']
['46630.45'],['7065015.0'],['0.050543852']
['43715.055'],['7065015.0'],['0.04892288']
['39453.906'],['7065015.0'],['0.044645835']
['39517.75'],['7065015.0'],['0.04711523']
['41790.797'],['7065015.0'],['0.047277454']
['43028.746'],['7065015.0'],['0.048063356']
['39652.65'],['7065015.0'],['0.0493224']
['43665.38'],['7065015.0'],['0.049235575']
['44802.08'],['7065015.0'],['0.049293384']
['40273.516'],['7065015.0'],['0.046757355']
['40868.754'],['7065015.0'],['0.04821887']
['42383.43'],['7065015.0'],['0.047710538']
['41436.47'],['7065015.0'],['0.050040957']
['40463.477'],['7065015.0'],['0.051032826']
['36946.555'],['7065015.0'],['0.051032826']
