['4360.4355'],['670054.7'],['0.0100891525']
['4061.754'],['955579.2'],['0.0116660325']
['3861.868'],['798201.56'],['0.012144139']
['4356.059'],['856062.7'],['0.012044009']
['4146.6104'],['897044.2'],['0.012829533']
['4223.457'],['730384.44'],['0.011113319']
['4298.71'],['724044.56'],['0.010771539']
['3901.8'],['659676.44'],['0.010627524']
['3966.1416'],['697532.94'],['0.010771539']
['4029.727'],['735295.06'],['0.0116084255']
['4074.9526'],['638922.6'],['0.010979687']
['4181.532'],['729294.6'],['0.01104701']
['4299.5483'],['1118649.9'],['0.013278225']
['4510.0293'],['1084584.1'],['0.013626125']
['4578.956'],['1181023.0'],['0.013432663']
['4483.8916'],['860287.56'],['0.012511665']
['4451.41'],['1090500.4'],['0.014027149']
['4430.5312'],['730732.75'],['0.010911341']
['4211.2705'],['990743.8'],['0.011242934']
['4378.4766'],['962197.94'],['0.012144139']
['4423.4688'],['948993.2'],['0.01267655']
['4576.9414'],['988420.94'],['0.0124246']
['4382.2505'],['923147.06'],['0.012936755']
['4485.69'],['923147.06'],['1268134.2']
